birth||name,year||team,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA
1991-09-21 || 임규빈,19키,0.03,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,2,0,0,0,-0.6,1,,-686.3,0
1999-07-06 || 전사민,19N,0.03,1,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,1,0,0,0,1.4,2,,302.3,0
1989-08-17 || 송창현,19한,0.03,3,0,0,2,0,1,0,0,12.2,9,9,57,15,1,0,4,4,0,0,5,0,0,6.39,7.67,1.5,64.8,54,-0.26
1995-02-24 || 장현식,19N,0.02,53,0,0,0,5,4,0,9,54.2,31,28,246,58,7,1,9,23,0,4,49,0,6,4.61,5.23,1.48,91.4,81,-0.48
1993-02-03 || 김주한,19S,0.02,11,0,0,1,1,1,0,1,12,7,7,56,12,4,1,0,7,1,2,10,0,2,5.25,3.74,1.58,81.1,112.6,-0.41
1995-09-06 || 임지섭,19L,0.01,8,0,0,0,0,0,0,0,6.2,4,2,33,5,0,0,0,8,0,1,9,0,0,2.7,4.75,1.95,152,86.7,-0.46
1996-10-20 || 이상규,19L,0.01,1,0,0,0,0,0,0,0,0.1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,21.4,3,,19.1,0
1991-07-23 || 황인준,19K,0.01,5,0,0,2,0,0,0,0,11.1,8,8,53,14,5,1,2,5,1,0,11,0,2,6.35,4.82,1.68,66,86.7,-0.29
1988-03-11 || 윤지웅,19N,0.01,13,0,0,0,1,0,0,0,12.2,8,7,55,14,2,0,3,4,0,1,9,0,1,4.97,6.25,1.42,84.7,67.8,-0.24
2000-09-19 || 이선우,19K,0,3,0,0,0,0,0,0,0,1.2,1,1,7,1,0,0,1,1,0,0,2,0,0,5.4,10.6,1.2,76.6,38,-0.01
1991-06-16 || 헤일리,19삼,0,19,0,0,19,5,8,0,0,87.2,59,56,386,95,12,2,5,34,0,6,84,1,5,5.75,3.6,1.47,75.5,118.1,-1.03
1989-11-18 || 유원석,19L,0,2,0,0,0,0,0,0,0,3.1,2,2,17,2,0,0,1,5,0,0,4,0,0,5.4,9.4,2.1,76,42.6,0.04
1999-11-18 || 배민서,19N,0,4,0,0,0,0,0,0,0,3.1,2,2,17,7,1,0,0,0,0,1,1,0,0,5.4,3.7,2.1,78,113.3,-0.03
1985-05-17 || 최대성,19두,0,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,2,0,0,0,0,0,,,,,,0
1999-07-16 || 박신지,19두,0,2,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,2,0,0,0,0,0,,,,,,-0.01
1992-12-18 || 강동연,19두,0,5,0,0,0,0,0,0,0,5,3,3,22,8,2,0,2,0,0,0,3,0,0,5.4,7.4,1.6,76,52.9,-0.15
1999-08-30 || 안우진,19키,-0.01,19,0,0,15,7,5,0,0,88.1,56,51,395,97,19,1,8,36,0,3,80,1,3,5.2,4.09,1.51,79.6,100.3,-1.19
1992-07-14 || 이현호,19두,-0.01,16,0,0,8,1,0,0,0,40.1,25,23,191,51,8,1,2,19,0,1,22,1,2,5.13,4.44,1.74,80,92.3,-0.51
1999-05-15 || 김정우,19S,-0.01,1,0,0,0,0,0,0,0,1,1,1,6,2,0,0,0,1,0,0,0,0,0,9,6.4,3,47.3,65.2,0
1995-12-26 || 황영국,19한,-0.02,6,0,0,0,0,0,0,0,4,3,3,20,8,0,0,2,1,0,0,6,0,0,6.75,7.65,2.25,61.4,53.4,-0.12
1999-04-10 || 최건,19K,-0.02,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,9.4,2,,44.1,-0.03
1999-04-02 || 박진,19롯,-0.02,2,0,0,0,0,0,0,0,1,1,1,6,2,2,0,0,1,0,0,1,0,0,9,4.4,3,46.6,94.8,-0.19
1985-08-22 || 박근홍,19롯,-0.02,24,0,0,0,1,0,0,1,17.2,13,12,83,16,0,0,5,17,1,1,11,0,1,6.11,8.72,1.87,68.6,48.3,-0.6
1997-03-31 || 장지훈,19삼,-0.04,13,0,0,0,0,0,0,0,14.1,11,10,77,22,4,1,0,11,0,1,12,0,0,6.28,4.24,2.3,69.1,99.1,-0.19
1993-05-17 || 윤정현,19키,-0.04,3,0,0,0,0,0,0,0,2,2,2,10,2,0,0,0,2,0,0,2,0,0,9,4.4,2,46,94.6,-0.02
1989-10-02 || 조성운,19키,-0.04,5,0,0,0,0,0,0,0,5,4,4,25,9,1,0,0,2,0,0,3,0,0,7.2,3.4,2.2,57.5,122.6,-0.14
1981-02-09 || 심수창,19L,-0.04,5,0,0,1,1,1,0,0,11.2,8,8,57,17,3,0,1,7,0,0,12,0,0,6.17,4.26,2.06,66.5,95.2,0
1993-08-11 || 이민호,19N,-0.04,11,0,0,0,0,0,0,0,9.2,7,7,54,14,1,0,0,9,0,1,4,0,3,6.52,5.68,2.38,64.7,74.1,-0.39
1985-07-17 || 오현택,19롯,-0.05,15,0,0,0,1,0,0,0,12.2,9,7,56,15,1,0,6,2,1,1,8,0,0,4.97,8.77,1.34,84.3,48.3,0.23
1987-11-19 || 백인식,19S,-0.06,5,0,0,0,0,0,1,1,4,3,3,20,7,1,0,0,1,0,0,4,0,1,6.75,2.15,2,63,194.3,0.42
1998-12-07 || 김승범,19K,-0.06,1,0,0,0,0,0,0,0,1,2,2,8,4,1,0,0,1,0,0,0,0,0,18,6.4,5,23.3,65.2,-0.01
1995-06-27 || 조영우,19S,-0.06,7,0,0,1,0,0,0,0,12.1,12,11,57,19,2,0,3,4,0,0,8,0,0,8.03,6.24,1.87,53,69.8,0.04
1990-05-16 || 조근종,19K,-0.06,10,0,0,0,0,0,0,1,10.2,7,7,53,15,2,0,1,5,1,2,6,0,0,5.91,5.18,1.88,70.1,79.5,0.12
1985-07-31 || 장원준,19두,-0.08,6,0,0,0,0,0,0,0,2,2,2,14,5,1,0,0,3,0,1,1,0,0,9,8.4,4,45.6,49.1,-0.19
1997-07-29 || 김태오,19K,-0.08,4,0,0,0,0,0,0,0,3,3,2,21,7,0,0,0,3,0,1,0,1,0,6,7.4,3.33,69,56,-0.16
1994-06-03 || 김종수,19한,-0.08,35,0,0,0,2,0,0,0,31,21,20,148,30,4,0,4,33,0,1,28,0,2,5.81,6.56,2.03,71.3,63.7,-0.17
1993-01-25 || 홍성무,19N,-0.09,15,0,0,0,0,0,0,0,14.1,10,10,71,16,3,0,3,11,0,1,10,0,0,6.28,7.24,1.88,67.1,58.4,-0.25
1988-03-17 || 정태승,19롯,-0.09,1,0,0,0,0,0,0,0,1,3,3,6,2,1,0,0,1,0,0,2,0,1,27,2.4,3,15.5,173.3,0
2000-08-09 || 송명기,19N,-0.1,2,0,0,1,0,0,0,0,3,3,3,14,4,0,0,1,2,0,0,1,0,0,9,9.07,2,46.8,46.6,-0.2
1984-07-28 || 윤규진,19한,-0.1,3,0,0,0,0,0,0,0,4.1,5,5,20,6,2,1,0,1,0,0,1,0,0,10.38,3.63,1.62,39.9,115.4,-0.03
1992-02-20 || 최영환,19롯,-0.1,15,0,0,0,0,0,0,0,19,15,14,85,20,7,0,1,9,0,1,19,1,3,6.63,3.67,1.53,63.2,114.2,-0.28
2000-01-03 || 김기훈,19K,-0.12,19,0,0,16,3,6,0,0,79.1,55,49,368,64,15,2,11,65,0,9,49,0,5,5.56,6.77,1.63,75.4,61.6,-1.45
1996-10-10 || 김택형,19S,-0.15,26,0,0,0,2,1,0,2,23.1,16,15,115,20,4,0,1,24,0,2,27,0,6,5.79,4.99,1.89,73.6,84.6,-0.43
1990-12-18 || 정인욱,19삼,-0.15,12,0,0,2,0,2,0,0,21.2,17,17,106,24,9,0,1,15,0,2,15,0,3,7.06,4.97,1.8,61.5,85.1,-0.19
1985-03-25 || 송창식,19한,-0.16,1,0,0,0,0,0,0,0,0.1,2,2,4,3,1,0,0,0,0,0,1,0,0,54,-2.6,9,7.7,-164.4,-0.26
2000-12-03 || 이상영,19L,-0.16,3,0,0,0,0,0,0,0,2.2,5,5,16,9,2,0,1,0,0,1,1,0,0,16.88,8.65,3.38,24.3,45.6,-0.01
1994-09-20 || 이충호,19한,-0.16,1,0,0,0,0,0,0,0,1,5,5,10,6,3,0,1,1,0,0,0,0,1,45,19.4,7,9.2,21.3,0
2000-11-09 || 박주성,19키,-0.17,4,0,0,0,0,0,0,0,4,6,6,25,7,1,0,1,6,0,0,1,0,1,13.5,10.65,3.25,30.7,38.4,0
1989-09-19 || 최동환,19L,-0.18,18,0,0,0,1,0,0,0,23,17,17,107,25,7,0,4,11,0,2,13,0,1,6.65,6.23,1.57,61.7,64.6,-0.3
1996-04-16 || 이우석,19N,-0.18,6,0,0,0,0,0,0,1,5.1,6,6,26,7,2,0,0,5,0,0,4,0,0,10.13,4.72,2.25,41.6,89.4,-0.2
1986-06-17 || 유원상,19N,-0.18,15,0,0,1,0,3,1,0,20.2,15,12,93,21,5,1,2,9,0,1,14,0,1,5.23,4.76,1.45,80.6,88.7,-0.55
1989-09-12 || 민성기,19N,-0.18,7,0,0,0,0,0,0,0,5.1,7,7,29,12,2,0,1,1,0,0,6,0,0,11.81,4.15,2.44,35.7,102.4,-0.04
1998-03-02 || 유승철,19K,-0.19,3,0,0,0,0,0,0,0,4,5,5,20,4,0,0,2,2,0,2,5,0,0,11.25,10.4,1.5,37.3,40,-0.19
1993-02-09 || 이민우,19K,-0.19,32,0,0,6,2,6,1,2,61.1,42,37,283,74,11,2,4,26,1,4,56,0,3,5.43,3.84,1.63,77.2,109.2,-0.72
1996-01-29 || 박정수,19K,-0.2,3,0,0,0,0,0,0,0,5,7,7,27,10,2,0,0,4,0,1,2,0,0,12.6,5.6,2.8,33.3,74.8,-0.09
2000-02-12 || 전용주,19K,-0.2,4,0,0,0,0,0,0,0,3,6,5,21,6,1,0,1,6,0,0,1,0,1,15,13.07,4,27.6,31.3,-0.03
1994-07-15 || 윤형배,19한,-0.2,3,0,0,0,0,0,0,0,3.2,7,7,22,8,1,0,1,3,0,0,2,0,0,17.18,8.31,3,24.1,50,0
1990-10-08 || 윤강민,19N,-0.2,5,0,0,1,0,1,0,0,7.2,8,7,42,12,1,0,1,6,0,2,5,0,0,8.22,6.93,2.35,51.3,61,-0.21
1984-08-11 || 정재원,19S,-0.21,4,0,0,0,0,0,0,0,2.2,5,5,16,6,0,0,1,0,0,1,1,0,0,16.88,8.65,2.25,25.2,50.8,-0.18
1983-11-06 || 권혁,19두,-0.21,57,0,0,0,2,2,1,11,36.2,23,20,155,36,7,0,3,7,0,2,21,0,0,4.91,4.06,1.17,83.6,100.2,0.02
1996-03-16 || 홍정우,19삼,-0.21,7,0,0,0,0,0,0,0,5.1,8,6,34,10,2,1,2,4,0,1,2,0,0,10.13,10.34,2.63,42.9,41.9,-0.06
2001-01-23 || 손동현,19K,-0.21,34,0,0,3,2,3,0,5,47.1,29,25,220,51,7,0,2,31,3,0,29,1,0,4.75,4.5,1.73,87.1,92,-0.95
1992-03-22 || 박정준,19두,-0.21,2,0,0,0,0,0,0,0,1.2,6,6,13,3,1,0,0,5,0,0,0,0,0,32.4,12.4,4.8,12.7,33.2,0
1986-11-07 || 금민철,19K,-0.22,14,0,0,14,1,4,0,0,57,38,32,263,66,7,1,5,25,0,7,26,0,4,5.05,5.32,1.6,81.9,77.5,-0.9
1982-04-25 || 채병용,19S,-0.23,4,0,0,0,0,0,1,1,3.2,4,4,21,7,2,0,1,3,0,1,3,0,0,9.82,8.59,2.73,43.3,50.5,-0.19
2000-05-25 || 장지수,19K,-0.23,13,0,0,0,0,0,0,0,16.1,16,14,80,23,2,1,2,7,0,2,6,1,1,7.71,5.91,1.84,54.4,70.5,-0.07
1999-02-26 || 윤성빈,19롯,-0.23,1,0,0,1,0,1,0,0,0.1,3,3,4,0,0,0,0,3,0,0,0,0,1,81,30.4,9,5.2,13.7,-0.13
1999-02-04 || 조영건,19키,-0.24,1,0,0,1,0,1,0,0,0.1,3,3,7,3,0,0,0,3,0,0,1,0,0,81,24.4,18,5.1,17,-0.33
1987-08-07 || 김세현,19K,-0.24,10,0,0,0,0,2,0,0,8.2,8,6,48,11,4,0,0,9,1,2,5,0,0,6.23,5.71,2.31,67.3,73.5,-1.09
1989-10-22 || 노성호,19N,-0.26,5,0,0,0,0,0,0,0,3.2,5,5,21,8,3,0,1,1,0,0,1,0,1,12.27,7.22,2.46,34.3,58.5,-0.12
1992-01-11 || 서균,19한,-0.27,7,0,0,0,0,0,0,0,4.1,8,7,27,10,4,0,0,3,0,0,3,0,0,14.54,4.1,3,28.5,102.8,-0.08
1998-07-02 || 이원준,19S,-0.28,2,0,0,1,0,1,0,0,2.1,5,5,14,3,0,0,1,4,0,0,2,0,0,19.29,12.4,3,22.1,35,-0.25
1995-10-03 || 김범수,19한,-0.29,45,0,0,16,5,9,1,1,103,70,65,485,115,19,3,15,61,1,10,85,0,9,5.68,5.68,1.71,72.9,73.1,-1.5
1992-07-09 || 김승현,19삼,-0.29,14,0,0,0,1,1,0,0,12.2,12,9,61,11,2,0,0,9,0,1,4,0,1,6.39,5.14,1.58,67.9,81.7,-0.17
1993-04-01 || 김윤동,19K,-0.29,11,0,0,0,1,2,4,0,11,8,8,55,12,1,1,1,11,2,0,12,0,1,6.55,4.86,2.09,64.1,86.4,0.09
1998-12-16 || 양기현,19키,-0.29,4,0,0,0,0,0,0,0,5.1,10,9,30,12,2,0,0,1,0,0,3,0,1,15.19,2.84,2.44,27.3,147.1,0
1983-06-09 || 장원삼,19L,-0.32,8,0,0,3,0,2,0,0,14.2,13,13,68,20,4,0,3,3,0,2,7,0,0,7.98,6.13,1.57,51.5,65.2,-0.5
1999-03-26 || 최하늘,19롯,-0.34,2,0,0,1,0,1,0,0,2,6,6,13,4,0,0,2,2,0,1,1,0,0,27,19.9,3,15.5,21.3,-0.35
1994-11-24 || 배재준,19L,-0.34,19,0,0,12,3,4,0,0,62,42,36,282,61,17,1,3,33,0,8,44,0,3,5.23,4.6,1.52,78.6,89.1,-0.63
1995-06-19 || 류희운,19K,-0.35,1,0,0,1,0,1,0,0,2.1,6,6,17,8,2,0,0,2,0,0,1,0,2,23.14,5.12,4.29,17.9,81.2,-0.31
1992-08-10 || 이준영,19K,-0.36,37,0,0,1,1,0,0,1,51,42,36,244,64,7,2,3,26,2,2,43,1,0,6.35,4.01,1.77,66,104.6,0.26
1984-03-17 || 송은범,19한L,-0.36,63,0,0,0,2,6,1,9,60,38,35,281,80,5,2,6,23,4,3,36,0,3,5.25,4.6,1.72,78.6,89.5,-0.91
1993-06-14 || 김원중,19롯,-0.36,28,0,0,17,5,10,0,1,102.1,75,65,485,127,21,1,13,47,1,6,93,0,6,5.72,4.76,1.7,73.3,88.2,-2.18
1995-01-07 || 이승진,19S,-0.37,17,0,0,2,0,0,0,1,19,17,17,89,21,1,1,3,12,0,1,14,0,2,8.05,6.03,1.74,52.8,71.2,-0.48
1997-12-05 || 이정현,19K,-0.37,9,0,0,2,0,2,0,0,12,13,13,55,12,4,0,3,8,0,0,9,0,0,9.75,7.15,1.67,42.4,56.9,-0.4
1990-07-03 || 이태양,19한,-0.39,55,0,0,1,1,6,0,10,66.2,44,43,283,74,11,2,8,13,0,3,64,0,4,5.81,3.76,1.31,71.4,109.8,-1.57
1995-11-24 || 이상동,19K,-0.39,6,0,0,0,0,0,0,0,6.1,10,10,30,10,4,0,2,2,0,1,0,0,0,14.21,8.93,1.9,29.1,45.6,-0.13
1998-12-19 || 이승헌,19롯,-0.4,1,0,0,1,0,1,0,0,2,7,7,16,7,5,1,0,3,0,1,0,0,0,31.5,9.4,5,13.3,44.1,-0.34
1998-04-07 || 강찬영,19K,-0.41,3,0,0,3,0,2,0,0,9,11,11,53,14,4,0,1,9,1,2,3,0,0,11,7.51,2.56,38.1,55.5,-0.66
1993-07-22 || 김재영,19한,-0.51,5,0,0,1,0,0,0,0,8.1,12,12,41,14,4,0,1,3,0,2,4,0,0,12.96,5.8,2.04,32,71.5,-0.39
1992-05-21 || 터너,19K,-0.53,28,1,0,28,7,13,0,0,153.1,107,94,714,179,34,3,12,58,0,17,121,0,14,5.52,4.31,1.55,76,97.2,-1.58
1987-05-13 || 신정락,19L한,-0.57,44,0,0,1,5,1,0,5,44.2,33,29,207,48,8,0,6,21,0,6,35,0,4,5.84,5.4,1.55,70.6,76,-0.3
1991-06-18 || 이인복,19롯,-0.64,11,0,0,0,0,0,0,0,12.1,18,16,74,29,2,1,2,8,0,0,7,0,0,11.68,6.32,3,35.9,66.6,-0.57
1982-04-01 || 박정배,19S,-0.66,20,0,0,0,1,1,0,1,19.2,22,22,90,29,10,0,4,2,0,2,9,0,0,10.07,5.74,1.58,42.3,75.7,0
1992-07-15 || 양승철,19K,-0.67,11,0,0,1,1,1,0,0,16.1,22,22,85,23,10,1,3,15,0,0,11,0,2,12.12,7.2,2.33,34.6,57.8,-0.36
1996-07-10 || 정성곤,19K,-0.73,52,0,0,0,3,3,8,11,53.2,36,33,248,64,16,2,7,22,3,2,40,0,2,5.53,4.78,1.6,74.8,85.7,-1.02
1996-10-04 || 엄상백,19K,-0.74,26,0,0,0,2,3,0,0,31.1,29,28,154,40,6,0,6,24,0,0,20,0,1,8.04,6.91,2.04,51.5,59.1,-1.69
1986-04-30 || 이보근,19키,-0.74,19,0,0,0,0,2,0,3,16.2,18,18,80,29,3,2,1,4,0,0,12,0,0,9.72,3.46,1.98,42.6,119,-0.96
1983-09-23 || 윤길현,19롯,-0.78,6,0,0,0,1,1,0,0,5,14,6,39,17,4,0,2,4,1,2,5,0,2,10.8,9.6,4.2,38.8,43.7,-0.57
1990-06-12 || 구승민,19롯,-0.83,41,0,0,0,1,4,2,6,36,29,25,180,45,5,0,5,21,6,3,43,0,7,6.25,4.32,1.83,67.1,96.6,-2.01
1990-04-01 || 정수민,19N,-0.84,7,0,0,1,0,2,0,0,9.1,17,17,54,17,5,0,1,10,0,1,4,0,1,16.39,7.47,2.89,25.7,56.4,-0.32
1992-01-07 || 문동욱,19한,-0.89,12,0,0,1,1,1,0,0,15.2,25,21,91,36,6,0,3,4,0,3,12,0,1,12.06,5.7,2.55,34.3,72.5,-0.63
1999-08-20 || 박주홍,19한,-0.99,29,0,0,6,0,4,0,1,38.1,37,34,188,51,9,2,8,24,0,2,27,1,1,7.98,6.74,1.96,51.9,61.6,-1.72
1997-03-05 || 최충연,19삼,-1.03,34,0,0,2,0,2,1,4,36.2,36,30,194,44,15,1,2,38,1,3,41,0,6,7.36,5.15,2.24,58.9,82.3,-1.22
1992-09-29 || 홍건희,19K,-1.1,21,0,0,14,2,9,0,0,81.2,70,65,381,112,20,1,12,33,0,3,52,0,7,7.16,5.36,1.78,58.5,77.7,-2.02
1995-07-25 || 김민우,19한,-1.23,16,1,0,12,2,7,0,0,68,59,51,315,80,12,1,6,30,0,6,46,0,4,6.75,4.79,1.62,61.4,87,-1.67
1987-06-15 || 린드블럼,18두,6.81,26,0,0,26,15,4,0,0,168.2,56,54,681,142,33,2,16,38,0,8,157,0,10,2.88,4.02,1.07,175.4,125.2,2.06
1989-09-25 || 윌슨,18L,6.31,26,1,1,26,9,4,0,0,170,63,58,689,158,23,3,11,35,1,6,149,1,10,3.07,3.63,1.14,164.3,139.4,2.72
1988-02-10 || 브리검,18넥,5.78,31,2,1,30,11,7,0,1,199,89,85,829,188,28,3,19,50,0,19,175,0,4,3.84,4.36,1.2,134.1,117.4,0.2
1988-07-22 || 김광현,18S,5.26,25,0,0,25,11,8,0,0,136,48,45,554,125,16,2,16,30,0,2,130,0,3,2.98,4.16,1.14,176.5,127.4,1.91
1988-03-01 || 양현종,18K,5.21,29,3,0,29,13,11,0,0,184.1,88,85,772,199,33,0,21,43,1,2,152,0,5,4.15,4.38,1.31,123.7,117.9,-1.06
1985-07-28 || 소사,18L,4.95,27,1,1,27,9,9,0,0,181.1,83,71,760,192,44,1,16,28,1,4,181,0,6,3.52,3.5,1.21,143.2,143.3,0.16
1981-05-06 || 니퍼트,18K,4.74,29,0,0,28,8,8,0,0,175.2,88,83,765,209,33,4,26,39,2,9,165,0,9,4.25,4.66,1.41,124.6,111.4,-0.06
1988-08-27 || 후랭코프,18두,4.12,28,0,0,28,18,3,0,0,149.1,64,62,621,118,17,1,12,55,1,22,134,0,15,3.74,4.61,1.16,135.3,110,1.18
1989-01-02 || 이용찬,18두,3.91,25,1,0,24,15,3,0,0,144,62,58,608,151,24,1,14,36,2,8,102,0,6,3.63,4.56,1.3,139.4,110.8,0.45
1988-10-14 || 켈리,18S,3.89,28,0,0,28,12,7,0,0,158.1,78,72,674,152,28,3,18,47,1,13,161,2,5,4.09,4.4,1.26,128.5,120.4,-0.45
1985-08-22 || 피어밴드,18K,3.78,27,1,0,26,8,8,0,0,163.1,90,78,707,186,27,1,24,38,0,6,141,0,5,4.3,4.83,1.37,123.3,107.7,-1.28
1997-01-07 || 최원태,18넥,3.66,23,1,0,23,13,7,0,0,134.1,62,59,577,144,28,0,8,35,0,11,101,0,3,3.95,4.13,1.33,130.4,124.5,0.77
1984-03-11 || 노경은,18롯,3.41,33,0,0,19,9,6,0,0,132.1,65,60,547,127,24,3,18,30,1,4,89,0,1,4.08,5,1.19,127.8,104.5,0.27
1991-08-13 || 박종훈,18S,3.38,30,0,0,30,14,8,0,0,159.1,81,74,702,158,31,3,16,54,0,20,133,0,3,4.18,4.86,1.33,125.8,108.3,-0.38
1997-03-05 || 최충연,18삼,2.98,70,0,0,0,2,6,8,16,85,34,34,344,73,16,2,6,26,1,2,101,0,8,3.6,3.33,1.17,147.3,156.2,1.49
1991-01-06 || 샘슨,18한,2.97,30,0,0,29,13,8,0,0,161.2,91,84,703,144,26,1,17,79,0,5,195,2,18,4.68,4.35,1.38,113.3,123.2,-0.7
1987-01-26 || 헥터,18K,2.96,29,1,0,29,11,10,0,0,174,102,89,753,209,31,0,25,36,2,4,137,1,4,4.6,4.78,1.41,111.5,107.9,-1.24
1988-06-29 || 레일리,18롯,2.95,30,0,0,30,11,13,0,0,178.1,106,94,775,180,34,4,24,54,1,18,178,2,4,4.74,4.78,1.31,109.9,109.3,-1.94
1995-01-13 || 함덕주,18두,2.95,62,0,0,0,6,3,27,3,67,23,22,293,58,9,1,4,37,3,4,75,0,4,2.96,4.07,1.42,171,124.8,1.58
1984-03-17 || 송은범,18한,2.93,68,0,0,0,7,4,1,10,79.1,29,22,341,77,9,1,2,33,2,5,61,0,8,2.5,3.98,1.39,212.3,132.4,0.7
1993-06-25 || 한현희,18넥,2.83,30,0,0,28,11,7,0,0,169,98,90,756,208,42,3,22,49,0,20,105,0,6,4.79,5.51,1.52,107.5,92.8,-1.36
1987-11-13 || 아델만,18삼,2.81,31,0,0,31,8,12,0,0,171,101,96,758,202,39,1,20,54,0,11,137,1,7,5.05,4.89,1.5,105,107.1,-1.15
1990-10-04 || 이재학,18N,2.67,29,1,0,29,5,13,0,0,152.1,87,81,658,157,27,2,13,49,2,10,116,0,6,4.79,4.54,1.35,108.4,115.4,-1.06
1990-07-03 || 이태양,18한,2.62,63,0,0,0,4,2,0,12,79.1,30,25,325,66,11,1,10,23,2,4,85,0,4,2.84,4.27,1.12,186.8,125.3,0.95
1994-09-09 || 박상원,18한,2.44,69,0,0,0,4,2,0,9,60,17,14,256,59,13,0,3,21,1,4,62,0,3,2.1,3.62,1.33,252.3,146.8,0.44
1989-11-28 || 문승원,18S,2.41,31,0,0,27,8,9,1,1,150.2,86,77,656,180,33,2,24,37,0,4,122,0,4,4.6,5.1,1.44,114.3,104,-1.49
1993-04-01 || 김윤동,18K,2.37,64,0,0,0,7,6,4,18,82.2,39,34,369,71,13,1,9,54,7,2,79,0,7,3.7,5.12,1.51,138.7,100.9,-0.97
1987-07-13 || 백정현,18삼,2.34,25,0,0,23,7,7,1,0,125.2,68,64,540,142,27,2,18,36,0,3,99,0,2,4.58,5.05,1.42,115.7,104.1,-0.87
1987-10-23 || 듀브론트,18롯,2.33,25,0,0,25,6,9,0,0,137.1,82,75,629,162,29,2,13,62,1,8,109,3,10,4.92,4.98,1.63,106.1,104.8,-1.66
1992-04-25 || 왕웨이중,18N,2.28,25,0,0,25,7,10,0,0,141.2,83,67,615,169,25,1,16,40,2,2,108,0,2,4.26,4.62,1.48,121.9,113.5,-0.52
1990-05-19 || 김태훈,18S,2.26,61,0,0,4,9,3,0,10,94,44,40,394,88,17,0,8,36,4,2,93,0,11,3.83,4.05,1.32,137.3,130.6,-0.02
1982-03-04 || 손승락,18롯,2.24,57,0,0,0,3,5,28,0,57.2,26,25,250,53,13,0,1,20,4,1,60,0,2,3.9,2.86,1.27,133.7,182.5,0.69
1990-06-19 || 베렛,18N,2.22,29,0,0,29,6,10,0,0,155,94,91,698,178,31,2,24,59,0,9,144,1,10,5.28,5.3,1.53,98.2,99.1,-2.29
1990-06-12 || 구승민,18롯,2.2,64,0,0,0,7,4,0,14,73.2,33,30,307,62,15,0,12,31,6,3,75,1,2,3.67,5.06,1.26,142.3,103.6,-0.26
1985-06-01 || 정우람,18한,2.01,55,0,0,0,5,3,35,0,53,22,20,220,49,9,0,6,12,1,2,56,0,1,3.4,3.93,1.15,156,136.2,1.45
1985-08-14 || 로저스,18넥,1.97,13,1,0,13,5,4,0,0,83,40,35,345,89,7,4,7,16,0,5,65,0,8,3.8,4.12,1.27,135.8,124.2,0.07
1986-11-07 || 금민철,18K,1.89,29,0,0,29,8,12,0,0,156.1,104,94,720,212,30,1,19,68,1,7,79,0,10,5.41,5.82,1.79,97.9,89.2,-3.08
1989-11-28 || 산체스,18S,1.88,29,0,0,26,8,8,0,1,145.1,90,79,632,161,21,3,26,39,1,7,124,0,12,4.89,5.38,1.38,107.5,98.8,-1.34
1993-02-01 || 심창민,18삼,1.86,59,0,0,0,5,2,17,5,66.1,32,30,284,57,9,2,12,22,2,9,68,0,1,4.07,5.45,1.19,130.3,96.7,1.28
1991-09-16 || 고영표,18K,1.8,25,3,1,23,6,9,0,0,142,91,81,620,175,27,4,17,25,1,14,134,1,2,5.13,4.31,1.41,103.2,120.6,-2
1990-06-18 || 보니야,18삼,1.77,29,0,0,29,7,10,0,0,168,111,99,752,193,40,2,23,63,1,12,151,1,9,5.3,5.14,1.52,100,102.2,-1.92
1998-03-10 || 박치국,18두,1.72,67,0,0,0,1,5,3,17,67,30,27,293,80,13,0,5,15,4,9,60,1,1,3.63,3.91,1.42,139.4,129.6,0.27
1982-03-28 || 신재웅,18S,1.68,54,0,0,0,2,3,16,6,52,23,16,226,49,3,0,5,28,0,1,43,0,3,2.77,5.1,1.48,189.9,102.8,-0.38
1985-07-17 || 오현택,18롯,1.64,72,0,0,0,3,2,0,25,64.2,32,27,268,66,9,0,11,12,0,3,63,1,2,3.76,4.79,1.21,138.8,109.3,0.11
1997-02-17 || 구창모,18N,1.63,36,0,0,23,5,11,0,1,133,83,79,598,158,31,2,21,52,0,7,116,1,16,5.35,5.47,1.58,97.1,96.1,-1.07
1976-06-04 || 임창용,18K,1.56,37,0,0,12,5,5,4,4,86.1,54,52,388,92,24,1,16,29,1,11,84,0,5,5.42,5.65,1.4,94.7,91.2,-0.99
1988-04-08 || 장필준,18삼,1.49,61,0,0,0,5,5,6,13,66.1,35,32,290,65,15,1,6,25,2,6,74,0,0,4.34,4.09,1.36,122.2,127.5,-0.78
1987-09-27 || 헤일,18한,1.48,12,0,0,12,3,4,0,0,66.1,35,32,277,68,10,0,8,17,0,4,55,0,3,4.34,4.69,1.28,122,113.6,-0.56
1991-10-08 || 임기준,18K,1.47,55,0,0,0,5,1,2,8,56,27,22,243,59,5,1,7,23,0,3,45,1,3,3.54,5.24,1.46,145.2,98.4,1.04
