birth||name,year||team||pos,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA
1981-05-28 || 마일영,11한P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1978-11-10 || 정대현,11SP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1979-08-20 || 김수경,11넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1979-06-13 || 이재영,11SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1979-03-13 || 마정길,11넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1991-07-19 || 정대현,11두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1988-11-21 || 김대우,11넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1977-02-12 || 유동훈,11KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1983-07-13 || 박희수,11SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1980-04-17 || 김사율,11롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1979-05-28 || 이대환,11LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1985-12-15 || 허준혁,11롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1975-04-21 || 로페즈,11KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1989-11-11 || 한희,11LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1986-07-04 || 박성호,11KP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1975-04-10 || 전준호,11SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1989-03-20 || 진명호,11롯P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1989-07-20 || 김수완,11롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1986-05-07 || 윤근영,11한P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1986-03-14 || 곽정철,11KP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1986-05-29 || 양훈,11한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1989-01-17 || 명재철,11삼P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1986-09-22 || 박현준,11LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1980-09-15 || 이상화,11KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1980-04-07 || 김태영,11두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1980-10-25 || 강명구,11삼2B,-0.01,89,66,58,22,10,1,0,1,14,5,19,4,5,0,0,16,0,2,1,0.172,0.234,0.241,0.476,0.223,24,
1989-12-30 || 김태군,11LC,-0.01,38,53,47,4,11,0,0,0,11,1,0,0,4,0,0,4,2,2,0,0.234,0.294,0.234,0.528,0.253,43.6,
1986-10-29 || 오재일,11넥DH,-0.01,46,118,100,13,23,5,0,1,31,11,2,0,15,1,1,24,2,1,1,0.23,0.333,0.31,0.643,0.307,80.7,
1991-10-01 || 정상교,11KSS,-0.01,7,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.239,34.1,
1985-12-04 || 김회성,11한3B,-0.01,37,59,49,5,7,3,0,2,16,6,0,0,5,3,0,19,2,1,1,0.143,0.259,0.327,0.585,0.271,56.9,
1990-10-13 || 정주현,11LCF,-0.01,15,21,18,6,3,0,0,0,3,2,2,0,3,0,0,4,1,0,0,0.167,0.286,0.167,0.452,0.241,34.9,
1987-02-17 || 황선일,11L,-0.01,7,10,9,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0.222,0.3,0.222,0.522,0.267,53.1,
1989-11-29 || 안정광,11S3B,-0.02,15,20,18,1,4,0,0,0,4,3,0,0,2,0,0,5,0,0,0,0.222,0.3,0.222,0.522,0.264,51,
1991-11-18 || 오태곤,11롯,-0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.1,
1983-05-26 || 오넬리,11한P,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126,
1984-05-31 || 김종호,11삼RF,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126.5,
1983-09-17 || 허웅,11SC,-0.02,27,53,50,4,11,2,0,0,13,3,1,0,2,0,0,10,0,1,0,0.22,0.25,0.26,0.51,0.24,34.4,
1988-03-07 || 박윤,11S,-0.03,10,17,15,3,3,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0.2,0.294,0.2,0.494,0.254,44.4,
1987-01-03 || 모상기,11삼DH,-0.04,32,85,74,7,14,3,0,4,29,11,0,0,10,0,0,29,2,0,1,0.189,0.282,0.392,0.674,0.31,82.8,
1981-03-22 || 조동화,11SCF,-0.04,114,345,296,42,70,9,2,0,83,16,10,6,27,1,0,51,1,21,0,0.236,0.303,0.28,0.583,0.267,53,
1985-08-03 || 김정혁,11삼,-0.04,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-126.5,
1990-09-07 || 윤중환,11S,-0.05,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130.1,
1978-08-06 || 신명철,11삼2B,-0.05,117,382,331,38,69,11,2,2,90,39,13,10,38,3,0,68,10,8,2,0.208,0.294,0.272,0.566,0.271,56.9,
1979-12-18 || 채상병,11삼C,-0.06,63,124,109,11,21,1,1,3,33,9,1,1,7,1,0,20,4,5,2,0.193,0.244,0.303,0.546,0.245,39.2,
1984-07-31 || 허도환,11넥C,-0.06,79,191,166,13,37,6,1,0,45,15,2,2,11,2,0,43,6,9,3,0.223,0.275,0.271,0.546,0.25,41.8,
1984-03-03 || 김준호,11한,-0.06,9,6,6,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.167,0.167,0.167,0.333,0.159,-18.8,
1982-05-12 || 최훈락,11K1B,-0.06,35,54,49,9,11,4,0,0,15,2,0,0,3,2,0,12,3,0,0,0.224,0.296,0.306,0.602,0.291,69.8,
1987-06-22 || 김문호,11롯LF,-0.06,19,29,26,4,6,1,0,0,7,1,1,1,3,0,1,7,0,0,0,0.231,0.31,0.269,0.58,0.27,56.2,
1992-07-15 || 유강남,11L,-0.07,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130.4,
1992-03-11 || 오준혁,11한RF,-0.07,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-126,
1971-03-10 || 이숭용,11넥1B,-0.07,88,172,146,7,37,7,0,0,44,12,1,0,18,1,1,18,4,6,1,0.253,0.337,0.301,0.639,0.299,75,
1988-03-23 || 정병곤,11L3B,-0.07,11,20,20,1,4,0,1,0,6,2,0,0,0,0,0,7,0,0,0,0.2,0.2,0.3,0.5,0.227,25.3,
1984-04-13 || 이승주,11넥LF,-0.07,3,12,11,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0.182,0.25,0.182,0.432,0.22,20.9,
1979-07-08 || 현재윤,11삼C,-0.08,38,70,61,7,13,1,0,0,14,5,0,0,3,2,0,7,0,4,0,0.213,0.273,0.23,0.502,0.236,32.7,
1987-11-02 || 신현철,11넥2B,-0.09,13,12,9,1,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0.25,0,0.25,0.185,-3.1,
1980-08-23 || 정보명,11롯LF,-0.09,10,18,16,2,2,2,0,0,4,3,0,0,1,1,0,6,0,0,0,0.125,0.222,0.25,0.472,0.231,29.7,
1992-11-20 || 허일,11롯3B,-0.09,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-125.1,
1983-07-16 || 양영동,11LCF,-0.09,51,83,70,9,11,2,0,0,13,2,4,1,12,1,0,20,1,0,0,0.157,0.289,0.186,0.475,0.25,41.5,
1980-08-15 || 최경철,11SC,-0.1,20,33,28,2,4,3,0,0,7,4,0,0,3,0,0,8,0,1,1,0.143,0.219,0.25,0.469,0.216,18.2,
1987-09-28 || 김태훈,11KC,-0.1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,-128.5,
1990-10-09 || 양종민,11롯SS,-0.1,58,64,55,11,13,2,0,0,15,5,0,3,5,0,0,21,1,4,0,0.236,0.3,0.273,0.573,0.263,51.2,
1985-08-07 || 조평호,11넥,-0.11,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-129.9,
1972-07-11 || 박경완,11SC,-0.12,10,16,15,0,2,0,0,0,2,1,0,0,1,0,0,6,2,0,0,0.133,0.188,0.133,0.321,0.165,-17,
1992-08-08 || 정범수,11넥2B,-0.12,4,8,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.125,0,0.125,0.091,-67.4,
1982-08-16 || 백승룡,11한2B,-0.13,38,64,51,7,9,2,0,0,11,3,1,1,7,2,0,13,1,4,0,0.176,0.3,0.216,0.516,0.25,42.2,
1987-05-11 || 이해창,11넥C,-0.13,14,11,10,0,1,0,0,0,1,1,0,1,1,0,0,5,0,0,0,0.1,0.182,0.1,0.282,0.153,-24.9,
1981-07-20 || 허준,11넥C,-0.13,55,102,89,5,17,2,0,1,22,11,0,1,7,2,0,25,2,4,0,0.191,0.265,0.247,0.513,0.243,36.4,
1986-08-21 || 유선정,11넥C,-0.13,37,50,39,1,3,0,1,0,5,1,0,0,10,0,0,11,0,1,0,0.077,0.265,0.128,0.394,0.217,19.2,
1988-10-16 || 김강,11한1B,-0.14,8,23,19,0,2,1,0,0,3,1,0,0,3,1,0,6,0,0,0,0.105,0.261,0.158,0.419,0.228,27.3,
1987-07-15 || 임한용,11KCF,-0.15,10,21,20,3,3,0,0,0,3,0,1,0,1,0,0,6,0,0,0,0.15,0.191,0.15,0.341,0.171,-11.9,
1987-03-17 || 박진원,11SLF,-0.16,7,11,11,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0.091,0.091,0.091,0.182,0.087,-70.6,
1988-05-12 || 윤정우,11KCF,-0.16,29,18,16,4,1,1,0,0,2,0,3,0,1,0,0,9,0,1,0,0.063,0.118,0.125,0.243,0.114,-50.6,
1978-07-01 || 김일경,11넥2B,-0.17,41,48,47,11,12,0,0,0,12,0,9,7,1,0,0,13,1,0,0,0.255,0.271,0.255,0.526,0.254,44.1,
1981-12-11 || 박준서,11롯SS,-0.18,21,23,20,2,2,1,0,0,3,2,0,0,2,0,0,4,0,1,0,0.1,0.182,0.15,0.332,0.163,-15.9,
1985-09-17 || 김다원,11KRF,-0.18,19,10,9,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0.1,0,0.1,0.073,-78.8,
1981-01-02 || 가코,11삼DH,-0.18,58,220,189,21,46,8,0,1,57,28,0,1,22,5,0,34,12,0,4,0.243,0.332,0.302,0.633,0.309,82,
1986-10-13 || 오정복,11삼RF,-0.18,24,28,26,4,5,1,0,0,6,3,0,0,1,0,0,6,0,1,0,0.192,0.222,0.231,0.453,0.21,15.3,
1978-02-25 || 최승환,11두C,-0.18,17,37,33,1,4,0,0,1,7,5,0,0,2,1,0,6,2,1,0,0.121,0.194,0.212,0.407,0.194,2.8,
1986-03-29 || 김용호,11한DH,-0.2,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-126,
1987-03-09 || 김성현,11S2B,-0.2,10,10,9,3,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,-130.1,
1988-11-09 || 김헌곤,11삼RF,-0.2,11,12,12,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0.083,0.083,0.083,0.167,0.08,-72.8,
1990-05-14 || 장영석,11넥3B,-0.21,35,89,78,7,14,2,1,0,18,7,0,0,5,4,0,22,2,1,1,0.179,0.261,0.231,0.492,0.242,35.9,
1985-02-25 || 이시찬,11L2B,-0.21,33,23,19,6,2,0,1,0,4,2,4,3,2,0,0,4,0,1,1,0.105,0.182,0.211,0.392,0.177,-8.5,
1984-06-26 || 박정준,11넥DH,-0.22,50,107,92,6,19,7,0,0,26,5,0,1,14,1,0,24,4,0,0,0.207,0.318,0.283,0.6,0.297,73.5,
1987-01-01 || 박헌도,11넥DH,-0.22,7,11,10,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0.091,0,0.091,0.066,-84.4,
1986-07-25 || 정의윤,11LLF,-0.22,93,272,242,13,62,9,0,0,71,23,3,2,17,4,1,32,7,6,3,0.256,0.312,0.293,0.605,0.285,65.5,
1988-09-22 || 김재환,11두DH,-0.27,30,56,54,4,10,3,0,2,19,8,1,1,1,1,0,14,2,0,0,0.185,0.214,0.352,0.566,0.258,46.7,
1979-09-24 || 추승우,11한RF,-0.28,19,49,44,5,9,0,0,0,9,1,0,0,2,1,0,12,0,2,0,0.205,0.255,0.205,0.46,0.221,22.7,
1977-08-01 || 심광호,11LC,-0.28,25,39,35,1,4,1,0,0,5,1,0,0,1,2,0,15,1,1,0,0.114,0.184,0.143,0.327,0.165,-16.8,
1985-03-21 || 김재호,11두SS,-0.31,57,122,109,6,20,5,1,0,27,9,1,1,7,2,0,15,4,2,2,0.183,0.242,0.248,0.489,0.232,29,
1988-10-02 || 정진호,11두LF,-0.33,47,37,35,7,4,1,0,0,5,3,4,0,2,0,0,6,1,0,0,0.114,0.162,0.143,0.305,0.153,-25.5,
1981-04-09 || 용덕한,11두C,-0.34,60,52,47,3,7,2,0,0,9,2,0,0,0,2,0,8,1,3,0,0.149,0.184,0.191,0.375,0.172,-12.2,
1989-07-07 || 오선진,11한2B,-0.34,68,120,107,15,22,3,0,0,25,7,3,3,5,4,0,21,3,3,1,0.206,0.265,0.234,0.499,0.24,35.8,
1981-03-10 || 박진환,11롯2B,-0.38,11,26,25,2,2,1,0,0,3,2,0,0,0,0,0,6,0,1,0,0.08,0.08,0.12,0.2,0.088,-66.1,
1982-05-04 || 이우민,11롯CF,-0.4,70,90,75,12,9,1,1,0,12,3,3,1,10,2,0,26,0,2,1,0.12,0.239,0.16,0.399,0.206,12.8,
1986-06-23 || 윤진호,11LSS,-0.54,75,99,88,11,14,4,0,0,18,2,2,1,6,0,0,26,3,5,0,0.159,0.213,0.205,0.417,0.194,3.2,
1985-12-15 || 김주형,11K1B,-0.66,88,300,271,23,54,14,0,9,95,40,1,0,17,4,0,71,6,7,1,0.199,0.256,0.351,0.607,0.275,58.9,
1984-12-23 || 김연훈,11S2B,-0.83,84,170,149,15,28,3,0,1,34,13,2,6,7,6,0,40,4,6,2,0.188,0.25,0.228,0.478,0.227,26,
1977-04-23 || 강병식,11넥DH,-0.98,77,189,167,16,29,8,1,2,45,17,2,0,15,2,0,53,3,4,1,0.174,0.249,0.269,0.518,0.244,37.5,
1973-09-07 || 박재홍,11SDH,-1.15,74,187,161,11,30,8,0,1,41,12,4,1,15,0,0,36,2,7,4,0.186,0.25,0.255,0.505,0.234,30.3,
1982-06-21 || 이대호,10롯3B,8.82,127,552,478,99,174,13,0,44,319,133,0,2,61,10,6,77,15,0,3,0.364,0.444,0.667,1.111,0.482,192.4,
1975-05-25 || 조인성,10LC,5.96,133,511,457,69,145,24,1,28,255,107,2,0,41,3,8,83,19,5,5,0.317,0.374,0.558,0.932,0.401,140,
1988-01-12 || 김현수,10두LF,5.24,132,565,473,88,150,29,0,24,251,89,4,8,78,6,6,64,9,0,8,0.317,0.414,0.531,0.945,0.419,152,
1977-02-28 || 홍성흔,10롯DH,5.15,111,498,431,88,151,28,1,26,259,116,2,2,54,7,3,49,18,1,5,0.35,0.427,0.601,1.028,0.451,171.9,
1987-02-28 || 최정,10S3B,5.07,123,493,400,84,120,31,1,20,213,80,12,4,49,20,0,72,7,16,8,0.3,0.396,0.533,0.929,0.4,138.8,
1985-08-18 || 강민호,10롯C,5.04,117,465,410,66,125,19,1,23,215,72,2,7,42,8,1,65,16,0,5,0.305,0.376,0.524,0.901,0.4,138.5,
1985-06-22 || 박석민,10삼3B,4.9,112,457,356,58,108,18,0,15,171,64,3,2,76,15,4,84,14,5,5,0.303,0.44,0.48,0.921,0.415,148.8,
1987-04-05 || 강정호,10넥SS,4.79,133,522,449,60,135,30,2,12,205,58,2,2,61,7,6,87,14,3,2,0.301,0.391,0.457,0.848,0.383,127.6,
1976-12-23 || 조성환,10롯2B,4.33,111,458,414,83,139,31,0,8,194,52,8,2,35,4,1,58,8,2,3,0.336,0.39,0.469,0.859,0.391,132.2,
1983-12-16 || 최형우,10삼LF,4.27,121,506,420,71,117,29,1,24,220,97,4,0,71,8,5,91,13,2,5,0.279,0.389,0.524,0.913,0.401,139.3,
1981-07-21 || 박정권,10S1B,3.94,124,505,431,76,132,19,4,18,213,76,17,5,63,5,8,89,7,2,4,0.306,0.398,0.494,0.892,0.396,136.6,
1983-02-15 || 최준석,10두1B,3.86,127,482,424,63,136,26,1,22,230,82,0,5,50,5,5,83,17,1,2,0.321,0.397,0.542,0.94,0.415,149.4,
1985-08-26 || 이용규,10KCF,3.84,129,555,472,74,145,19,1,3,175,51,25,12,64,9,2,50,10,7,3,0.307,0.398,0.371,0.769,0.361,112.8,
1972-07-11 || 박경완,10SC,3.78,129,472,381,51,100,20,0,14,162,67,1,1,46,27,2,88,11,15,3,0.262,0.379,0.425,0.804,0.359,111.8,
1987-06-05 || 양의지,10두C,3.71,127,430,374,48,100,14,1,20,176,68,4,1,40,8,1,68,12,5,3,0.267,0.348,0.471,0.819,0.363,114.1,
1979-03-16 || 최희섭,10K1B,3.63,126,532,444,78,127,22,1,21,214,84,4,3,81,4,7,109,17,0,3,0.286,0.399,0.482,0.881,0.395,135.9,
1982-09-13 || 김강민,10SCF,3.43,115,450,401,74,127,19,2,10,180,72,23,9,33,2,0,51,5,11,3,0.317,0.369,0.449,0.818,0.365,115.3,
1979-01-28 || 박한이,10삼RF,3.4,128,470,379,64,114,21,2,11,172,63,5,4,73,3,2,54,10,10,5,0.301,0.413,0.454,0.867,0.389,131.4,
1980-06-18 || 이종욱,10두CF,3.38,114,471,413,66,129,16,2,5,164,45,30,13,45,4,1,46,3,6,3,0.312,0.383,0.397,0.78,0.36,112.3,
1990-07-02 || 안치홍,10K2B,3.24,133,537,461,79,134,21,3,8,185,50,18,5,49,7,1,96,12,16,4,0.291,0.365,0.401,0.766,0.345,101.9,
1976-02-03 || 김동주,10두DH,3.21,110,470,387,60,114,22,0,20,196,67,0,1,67,10,4,45,15,1,5,0.295,0.407,0.506,0.914,0.408,144.5,
1986-02-25 || 전준우,10롯CF,3.14,114,394,350,56,101,14,2,19,176,57,16,7,26,8,0,89,7,5,5,0.289,0.347,0.503,0.85,0.372,120.2,
1985-08-17 || 최진행,10한LF,3.11,129,524,464,66,121,22,0,32,239,92,5,4,47,9,1,131,15,2,2,0.261,0.339,0.515,0.854,0.375,121.9,
1983-07-27 || 조동찬,10삼3B,3.06,95,377,332,61,97,20,2,9,148,51,33,5,28,7,2,75,3,9,1,0.292,0.359,0.446,0.805,0.357,109.9,
1982-10-02 || 정근우,10S2B,3.05,128,563,485,75,148,25,2,2,183,48,33,13,47,8,5,51,9,22,1,0.305,0.375,0.377,0.753,0.338,97.6,
1977-03-27 || 정원석,10한2B,3.04,118,428,353,39,106,20,3,7,153,42,14,9,40,16,2,73,12,11,8,0.3,0.389,0.433,0.822,0.367,116.8,
1979-03-21 || 김민우,10넥3B,2.88,128,536,447,64,115,20,3,9,168,44,28,6,61,9,0,85,11,16,3,0.257,0.356,0.376,0.732,0.333,94.2,
1988-03-18 || 손아섭,10롯LF,2.85,121,487,422,85,129,23,0,11,185,47,6,2,50,1,0,82,2,9,5,0.306,0.377,0.438,0.815,0.367,116.7,
1984-07-13 || 이성열,10두RF,2.84,129,484,419,77,110,27,1,24,211,86,6,3,40,13,0,136,6,9,3,0.263,0.343,0.504,0.847,0.369,118,
1978-08-06 || 신명철,10삼2B,2.78,125,476,397,56,111,22,1,9,162,57,20,9,56,4,2,82,14,13,6,0.28,0.369,0.408,0.777,0.349,104.5,
1990-03-12 || 오지환,10LSS,2.72,125,417,352,59,85,13,6,13,149,61,13,2,44,7,0,137,1,7,7,0.241,0.332,0.423,0.755,0.336,96,
1973-03-02 || 송지만,10넥RF,2.69,127,432,375,52,109,15,1,17,177,63,5,2,41,8,4,85,5,2,6,0.291,0.367,0.472,0.839,0.374,121.3,
1983-10-09 || 이병규,10LLF,2.66,103,362,307,57,92,17,1,12,147,53,5,3,44,3,1,58,4,5,3,0.3,0.389,0.479,0.868,0.388,130.7,
1980-06-15 || 이진영,10L1B,2.57,104,417,378,56,125,28,0,7,174,50,10,4,32,1,0,40,7,2,4,0.331,0.381,0.46,0.841,0.382,127.2,
1985-10-11 || 이영욱,10삼CF,2.56,120,479,408,68,111,19,2,4,146,42,30,8,51,7,2,86,4,9,4,0.272,0.36,0.358,0.717,0.332,93.3,
1984-01-27 || 김태완,10한DH,2.54,116,473,370,62,98,13,0,15,156,62,7,6,86,13,3,99,9,0,2,0.265,0.418,0.422,0.84,0.39,132.2,
1980-10-19 || 손시헌,10두SS,2.42,128,499,433,51,118,19,1,8,163,62,0,2,46,7,2,64,12,10,3,0.273,0.35,0.376,0.726,0.331,93,
1982-05-09 || 장민석,10넥CF,2.4,119,493,435,60,123,16,10,1,162,47,41,14,41,1,0,74,6,12,4,0.283,0.343,0.372,0.715,0.325,88.7,
1975-10-29 || 가르시아,10롯RF,2.4,118,485,429,73,108,16,1,26,204,83,3,0,49,2,1,123,4,0,5,0.252,0.328,0.476,0.803,0.356,109.3,
1980-07-10 || 이택근,10L1B,2.36,91,388,337,66,102,17,1,14,163,50,14,6,38,4,3,55,10,6,3,0.303,0.377,0.484,0.861,0.38,125.7,
1989-12-18 || 김선빈,10KSS,2.27,115,406,348,40,102,14,2,1,123,28,23,7,34,6,0,44,5,14,4,0.293,0.362,0.353,0.716,0.328,90.5,
1974-05-08 || 진갑용,10삼C,2.26,100,320,259,36,68,8,0,10,106,28,0,0,45,2,2,57,7,13,1,0.263,0.375,0.409,0.784,0.348,103.8,
1981-01-26 || 차일목,10KC,2.16,91,250,198,30,51,11,0,7,83,35,1,1,39,6,1,53,8,4,3,0.258,0.39,0.419,0.809,0.369,117.9,
1984-03-31 || 박경수,10L2B,1.93,80,286,231,33,60,21,0,3,90,21,10,2,30,16,0,52,3,8,1,0.26,0.381,0.39,0.771,0.354,108.4,
1981-07-01 || 유한준,10넥RF,1.92,131,543,481,52,140,27,0,9,194,79,2,2,49,1,0,81,17,8,4,0.291,0.355,0.403,0.759,0.346,102.6,
1983-07-19 || 이대형,10LCF,1.91,130,568,494,73,129,14,2,1,150,43,66,21,58,2,0,76,3,13,1,0.261,0.341,0.304,0.644,0.305,75,
1975-10-02 || 김재현,10SDH,1.79,111,328,267,41,77,17,0,10,124,48,7,5,51,3,2,42,10,4,3,0.288,0.404,0.464,0.869,0.391,132.8,
1979-04-21 || 박용택,10LDH,1.79,107,420,370,62,111,21,0,9,159,45,19,4,38,5,3,64,6,6,1,0.3,0.372,0.43,0.802,0.362,113.7,
1980-11-12 || 김상현,10K3B,1.74,79,330,288,44,62,5,1,21,132,53,3,1,33,8,1,85,10,0,1,0.215,0.312,0.458,0.771,0.342,100.2,
1985-02-09 || 오재원,10두2B,1.7,123,421,384,59,106,17,3,0,129,37,35,10,29,4,1,76,5,2,2,0.276,0.332,0.336,0.668,0.313,80.8,
1984-06-14 || 나주환,10SSS,1.65,100,353,305,49,82,13,2,7,120,42,14,6,25,5,0,74,3,16,2,0.269,0.332,0.393,0.726,0.32,85,
1976-04-08 || 임재철,10두RF,1.61,96,173,130,27,38,5,2,3,56,18,7,3,31,8,2,28,2,3,1,0.292,0.453,0.431,0.884,0.406,143.2,
1976-03-05 || 클락,10넥LF,1.61,92,397,347,58,92,16,2,12,148,50,12,7,43,1,2,72,9,0,6,0.265,0.343,0.427,0.769,0.347,103.7,
1980-06-27 || 정성훈,10L3B,1.55,111,418,365,52,96,20,1,4,130,38,3,1,41,4,1,58,14,6,2,0.263,0.342,0.356,0.698,0.323,87.6,
1986-10-21 || 이원석,10두3B,1.52,104,330,291,36,78,14,4,8,124,49,1,4,26,4,1,44,5,7,2,0.268,0.334,0.426,0.761,0.337,97,
1990-10-07 || 정수빈,10두CF,1.49,76,156,143,35,46,8,6,1,69,19,13,3,10,0,0,25,2,1,2,0.322,0.361,0.483,0.844,0.376,122.9,
1982-10-11 || 채태인,10삼1B,1.43,102,396,356,48,104,13,0,14,159,54,0,3,33,2,3,94,6,2,3,0.292,0.353,0.447,0.799,0.359,111.1,
1977-04-23 || 강병식,10넥DH,1.41,107,300,251,32,72,9,1,9,110,30,2,2,34,11,2,51,5,1,3,0.287,0.391,0.438,0.83,0.379,125.3,
1975-11-28 || 신경현,10한C,1.41,119,292,253,29,63,13,0,10,106,40,6,5,27,0,1,54,10,9,3,0.249,0.318,0.419,0.737,0.322,86.6,
1990-03-23 || 김상수,10삼SS,1.38,101,338,282,37,69,7,3,0,82,22,30,6,31,12,0,45,10,12,1,0.245,0.344,0.291,0.634,0.3,72.3,
1981-03-25 || 김주찬,10롯1B,1.3,118,535,485,89,134,18,4,9,187,40,65,19,31,5,1,65,5,11,3,0.276,0.324,0.386,0.71,0.32,85.4,
1974-10-25 || 이병규,10LRF,1.16,117,451,404,49,117,14,1,9,160,64,3,4,36,1,5,53,11,4,6,0.29,0.345,0.396,0.741,0.334,94.7,
1982-12-24 || 정상호,10SC,1.02,35,66,62,14,20,4,0,6,42,14,0,0,2,2,0,19,2,0,0,0.323,0.364,0.677,1.041,0.448,171.5,
1983-12-31 || 신종길,10KRF,0.97,58,144,131,22,42,6,3,1,57,18,16,2,4,4,0,25,1,5,0,0.321,0.36,0.435,0.795,0.353,107.3,
1977-10-27 || 김상훈,10KC,0.97,107,354,300,25,73,11,0,4,96,39,1,2,34,4,0,43,11,14,2,0.243,0.327,0.32,0.647,0.296,69.5,
1978-01-12 || 강봉규,10삼LF,0.83,89,279,232,38,55,12,0,4,79,26,8,0,40,2,0,44,8,4,1,0.237,0.353,0.341,0.693,0.327,90,
1981-08-14 || 박기남,10K3B,0.8,76,173,147,26,40,6,0,3,55,24,3,3,18,3,0,27,1,4,1,0.272,0.361,0.374,0.735,0.338,97.5,
1982-07-20 || 박재상,10SLF,0.78,97,384,321,57,82,19,1,6,121,42,9,6,38,7,1,63,2,13,5,0.255,0.342,0.377,0.719,0.322,86.9,
1986-10-13 || 오정복,10삼LF,0.78,100,263,221,39,60,10,1,7,93,36,1,4,25,4,0,40,4,9,4,0.271,0.35,0.421,0.771,0.34,99.1,
