,YYYY,team,pos,name,birth,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA,salary,key,key_fnl,most_value_fnl,salary_log
1677,2016,EAGLES,2B,오선진,1989-07-07,-0.24,57,53,43,6,7,0,0,0,7,3,0,0,5,2,0,8,0,3,0,0.163,0.28,0.163,0.443,0.224,11.5,0.32,8000,오선진1989-07-07,오선진1989-07-07,3B,8.987196820661973
1678,2016,HEROS,RF,김민준,1994-02-12,-0.24,20,13,12,4,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0.083,0.154,0.083,0.237,0.13,-50.1,-0.19,2700,김민준1994-02-12,김민준1994-02-12,LF,7.90100705199242
1679,2016,WYVERNS,SS,이대수,1981-08-21,-0.26,14,15,12,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,1,0.0,0.133,0.0,0.133,0.1,-69.6,-0.27,35000,이대수1981-08-21,이대수1981-08-21,SS,10.46310334047155
1680,2016,WIZ,DH,김동명,1988-06-24,-0.26,21,41,37,3,5,0,0,3,14,5,0,0,3,1,0,14,2,0,0,0.135,0.22,0.378,0.598,0.258,33.2,-0.46,4000,김동명1988-06-24,김동명1988-06-24,RF,8.294049640102028
1681,2016,HEROS,LF,강지광,1990-10-23,-0.26,40,80,66,10,13,2,0,1,18,7,1,3,11,1,0,24,1,1,1,0.197,0.317,0.273,0.589,0.286,50.7,-0.48,2700,강지광1990-10-23,강지광1990-10-23,LF,7.90100705199242
1682,2016,TIGERS,2B,김민우,1979-03-21,-0.26,19,47,41,3,8,1,0,0,9,4,1,0,5,0,0,12,1,1,0,0.195,0.283,0.22,0.502,0.247,26.2,-0.24,12000,김민우1979-03-21,김민우1979-03-21,2B,9.392661928770137
1683,2016,WYVERNS,DH,유서준,1995-12-04,-0.27,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,-133.8,-0.04,2900,유서준1995-12-04,유서준1995-12-04,CF,7.9724660159745655
1684,2016,WYVERNS,RF,조동화,1981-03-22,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4,0,17,2,8,2,0.238,0.323,0.273,0.596,0.279,48.9,-0.2,30000,조동화1981-03-22,조동화1981-03-22,RF,10.308952660644293
1685,2016,WIZ,C,김종민,1986-03-30,-0.28,78,217,180,17,44,3,0,0,47,20,0,0,21,3,0,32,3,10,3,0.244,0.329,0.261,0.59,0.279,46.6,-0.55,3800,김종민1986-03-30,김종민1986-03-30,C,8.242756345714477
1686,2016,GIANTS,3B,황진수,1989-02-15,-0.28,11,10,10,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,-133.8,-0.33,2800,황진수1989-02-15,황진수1989-02-15,3B,7.937374696163295
1687,2016,TWINS,CF,임훈,1985-07-17,-0.29,60,198,180,20,47,4,0,1,54,14,8,4,12,2,0,26,6,4,0,0.261,0.314,0.3,0.614,0.289,54.0,-1.3,13000,임훈1985-07-17,임훈1985-07-17,RF,9.472704636443673
1688,2016,LIONS,CF,이영욱,1985-10-11,-0.29,104,52,49,16,8,1,0,1,12,4,6,3,2,1,0,21,1,0,0,0.163,0.212,0.245,0.456,0.214,4.9,-0.57,5500,이영욱1985-10-11,이영욱1985-10-11,CF,8.612503371220562
1689,2016,LIONS,RF,이상훈,1987-05-04,-0.29,8,14,12,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0.083,0.083,0.083,0.167,0.067,-89.8,-0.42,3500,이상훈1987-05-04,이상훈1987-05-04,RF,8.160518247477505
1690,2016,EAGLES,LF,장운호,1994-02-20,-0.29,51,85,76,7,18,2,1,0,22,11,0,0,4,2,0,16,1,3,0,0.237,0.293,0.289,0.582,0.268,40.4,-0.05,4200,장운호1994-02-20,장운호1994-02-20,RF,8.34283980427146
1691,2016,HEROS,LF,홍성갑,1992-08-02,-0.29,44,68,62,4,14,0,1,0,16,7,1,0,1,5,0,18,2,0,0,0.226,0.294,0.258,0.552,0.271,39.8,-0.11,3200,홍성갑1992-08-02,홍성갑1992-08-02,LF,8.070906088787819
1692,2016,HEROS,C,김재현,1993-03-18,-0.31,56,82,72,8,13,2,0,0,15,8,0,0,7,1,0,14,1,2,0,0.181,0.263,0.208,0.471,0.231,14.9,-0.13,4400,김재현1993-03-18,김재현1993-03-18,C,8.389359819906353
1693,2016,GIANTS,CF,이우민,1982-05-04,-0.31,52,98,83,19,16,5,0,1,24,8,2,2,7,4,0,16,3,4,0,0.193,0.287,0.289,0.576,0.266,38.7,-0.16,7000,이우민1982-05-04,이우민1982-05-04,CF,8.85366542803745
1694,2016,GIANTS,3B,손용석,1987-04-13,-0.31,51,99,90,8,22,5,0,0,27,9,0,0,1,4,0,18,7,2,2,0.244,0.278,0.3,0.578,0.265,39.6,-0.08,3400,손용석1987-04-13,손용석1987-04-13,2B,8.131530710604252
1695,2016,WYVERNS,CF,이진석,1995-05-20,-0.32,41,45,43,6,8,1,1,0,11,2,0,0,2,0,0,19,1,0,0,0.186,0.222,0.256,0.478,0.222,13.3,-0.36,2900,이진석1995-05-20,이진석1995-05-20,CF,7.9724660159745655
1696,2016,WIZ,3B,문상철,1991-04-06,-0.33,48,87,80,9,16,7,0,1,26,7,1,0,4,2,0,26,2,0,1,0.2,0.253,0.325,0.578,0.263,36.5,-0.57,3600,문상철1991-04-06,문상철1991-04-06,1B,8.1886891244442
1697,2016,TIGERS,C,이성우,1981-09-01,-0.33,55,89,76,9,16,1,0,0,17,6,0,0,5,3,0,10,3,4,1,0.211,0.282,0.224,0.506,0.241,22.7,-0.62,6500,이성우1981-09-01,이성우1981-09-01,C,8.779557455883728
1698,2016,TWINS,C,정상호,1982-12-24,-0.33,77,159,132,12,24,5,0,1,32,10,0,1,17,4,0,39,2,4,2,0.182,0.29,0.242,0.533,0.258,35.1,-1.11,50000,정상호1982-12-24,정상호1982-12-24,C,10.819778284410283
1699,2016,GIANTS,CF,김재유,1992-08-07,-0.35,21,30,27,8,4,0,0,0,4,1,2,3,1,1,0,7,1,1,0,0.148,0.207,0.148,0.355,0.177,-17.7,-0.26,2900,김재유1992-08-07,김재유1992-08-07,CF,7.9724660159745655
1700,2016,TWINS,SS,황목치승,1985-06-21,-0.35,48,39,39,7,7,3,0,0,10,4,2,2,0,0,0,9,0,0,0,0.179,0.18,0.256,0.436,0.195,-7.3,-0.47,4000,황목치승1985-06-21,황목치승1985-06-21,SS,8.294049640102028
1701,2016,TWINS,C,최경철,1980-08-15,-0.38,29,52,45,3,7,2,0,0,9,2,0,0,4,1,0,16,0,2,0,0.156,0.24,0.2,0.44,0.212,3.9,-0.2,9000,최경철1980-08-15,최경철1980-08-15,C,9.104979856318357
1702,2016,LIONS,CF,최선호,1991-12-12,-0.4,60,27,26,11,3,1,0,0,4,3,1,2,1,0,0,11,0,0,0,0.115,0.148,0.154,0.302,0.145,-39.7,-0.38,3500,최선호1991-12-12,최선호1991-12-12,LF,8.160518247477505
1703,2016,WYVERNS,LF,이명기,1987-12-26,-0.42,99,326,287,29,78,7,4,1,96,22,14,8,23,4,0,37,3,10,2,0.272,0.332,0.334,0.667,0.306,66.5,-1.68,18000,이명기1987-12-26,이명기1987-12-26,LF,9.798127036878302
1704,2016,TIGERS,SS,박찬호,1995-06-05,-0.42,69,46,42,9,7,0,0,0,7,3,2,0,3,0,0,9,2,1,0,0.167,0.222,0.167,0.389,0.192,-9.1,-0.05,3700,박찬호1995-06-05,박찬호1995-06-05,SS,8.216088098632316
1705,2016,TIGERS,C,백용환,1989-03-20,-0.43,80,199,174,12,34,7,0,4,53,15,2,1,19,1,1,52,6,3,2,0.195,0.276,0.305,0.58,0.265,37.5,-0.79,6000,백용환1989-03-20,백용환1989-03-20,C,8.699514748210191
1706,2016,WIZ,DH,김민혁,1995-11-21,-0.46,26,31,29,3,3,1,0,0,4,0,2,1,2,0,0,8,0,0,0,0.103,0.161,0.138,0.299,0.15,-36.8,-0.35,4700,김민혁1995-11-21,김민혁1995-11-21,LF,8.45531778769815
1707,2016,GIANTS,1B,박종윤,1982-04-11,-0.51,73,211,195,24,55,5,1,1,65,17,3,2,10,2,1,25,4,3,1,0.282,0.322,0.333,0.655,0.302,64.6,-1.06,16000,박종윤1982-04-11,박종윤1982-04-11,1B,9.680344001221918
1708,2016,BEARS,2B,김동한,1988-06-24,-0.54,78,116,107,9,27,6,0,0,33,14,5,1,6,0,0,19,1,3,0,0.252,0.292,0.308,0.6,0.275,46.2,0.09,2500,김동한1988-06-24,김동한1988-06-24,3B,7.824046010856292
1709,2016,TIGERS,RF,이호신,1984-05-19,-0.55,51,43,39,1,6,2,0,0,8,2,1,1,2,0,0,10,1,1,1,0.154,0.191,0.205,0.396,0.182,-16.1,-0.54,3600,이호신1984-05-19,이호신1984-05-19,CF,8.1886891244442
1710,2016,WIZ,1B,김상현,1980-11-12,-0.56,62,246,222,29,50,5,0,11,88,32,0,1,20,2,0,48,10,0,2,0.225,0.293,0.396,0.689,0.308,65.7,-1.79,20000,김상현1980-11-12,김상현1980-11-12,3B,9.903487552536127
1711,2016,WIZ,LF,하준호,1989-04-29,-0.61,94,217,187,26,41,5,0,3,55,15,12,4,20,5,0,63,3,4,1,0.219,0.31,0.294,0.604,0.286,50.7,-0.73,6000,하준호1989-04-29,하준호1989-04-29,LF,8.699514748210191
1712,2016,EAGLES,C,차일목,1981-01-26,-0.62,117,329,276,30,63,8,0,3,80,38,0,0,30,4,0,57,9,13,6,0.228,0.307,0.29,0.597,0.275,44.2,-1.9,15000,차일목1981-01-26,차일목1981-01-26,C,9.615805480084347
1713,2016,TWINS,2B,정주현,1990-10-13,-0.67,99,257,225,30,50,12,1,1,67,22,5,5,28,0,0,66,1,2,2,0.222,0.306,0.298,0.604,0.287,52.5,-0.37,5000,정주현1990-10-13,정주현1990-10-13,2B,8.517193191416238
1714,2016,EAGLES,SS,강경학,1992-08-11,-0.69,46,116,101,16,16,3,2,1,26,7,0,0,8,2,0,30,5,4,1,0.158,0.232,0.257,0.49,0.223,10.5,-1.1,6500,강경학1992-08-11,강경학1992-08-11,2B,8.779557455883728
1715,2016,DYNOS,C,김태군,1989-12-30,-0.78,134,395,340,37,79,15,0,1,97,30,0,0,22,9,0,44,14,20,4,0.232,0.293,0.285,0.579,0.263,38.8,-2.18,21000,김태군1989-12-30,김태군1989-12-30,C,9.95227771670556
1716,2016,EAGLES,LF,장민석,1982-05-09,-0.82,98,227,205,38,47,7,3,1,63,16,3,3,16,0,0,44,3,6,0,0.229,0.285,0.307,0.592,0.271,41.8,-1.79,10000,장민석1982-05-09,장민석1982-05-09,RF,9.210340371976184
1717,2016,EAGLES,LF,송주호,1988-07-11,-0.88,33,52,47,3,5,0,0,0,5,1,0,2,3,0,0,12,1,2,0,0.106,0.16,0.106,0.266,0.134,-47.1,-0.55,4000,송주호1988-07-11,송주호1988-07-11,LF,8.294049640102028
1718,2016,DYNOS,SS,지석훈,1984-03-17,-0.89,141,394,351,34,77,14,0,9,118,54,0,2,22,9,0,91,9,6,6,0.219,0.278,0.336,0.615,0.277,48.6,-0.79,14000,지석훈1984-03-17,지석훈1984-03-17,SS,9.546812608597396
1719,2016,LIONS,SS,김재현,1991-08-30,-0.97,122,215,188,25,41,7,0,0,48,14,1,1,8,7,0,42,10,11,1,0.218,0.275,0.255,0.53,0.244,25.0,-1.2,4500,김재현1991-08-30,김재현1991-08-30,SS,8.411832675758411
1720,2016,WIZ,1B,김연훈,1984-12-23,-1.2,103,181,166,13,36,10,0,1,49,18,2,0,7,0,1,46,5,5,3,0.217,0.244,0.295,0.54,0.237,19.2,-0.36,4700,김연훈1984-12-23,김연훈1984-12-23,2B,8.45531778769815
1721,2016,WIZ,C,이해창,1987-05-11,-1.21,88,254,231,16,47,10,0,6,75,22,1,1,9,3,0,65,7,8,3,0.203,0.24,0.325,0.565,0.246,25.1,-2.38,2900,이해창1987-05-11,이해창1987-05-11,C,7.9724660159745655
1722,2016,EAGLES,C,조인성,1975-05-25,-1.36,76,146,137,10,23,2,0,3,34,7,0,0,2,1,0,38,2,6,0,0.168,0.186,0.248,0.434,0.188,-12.4,-1.88,40000,조인성1975-05-25,조인성1975-05-25,C,10.596634733096073
1723,2015,DYNOS,1B,테임즈,1986-11-10,10.71,142,595,472,130,180,42,5,47,373,140,40,8,103,13,11,91,7,0,7,0.381,0.498,0.79,1.288,0.53,222.3,7.02,125000,테임즈1986-11-10,테임즈1986-11-10,1B,11.736069016284437
1724,2015,HEROS,1B,박병호,1986-07-10,7.76,140,622,528,129,181,35,1,53,377,146,10,3,78,12,6,161,10,0,4,0.343,0.436,0.714,1.15,0.481,181.9,7.82,70000,박병호1986-07-10,박병호1986-07-10,1B,11.156250521031495
1725,2015,BEARS,LF,김현수,1988-01-12,6.7,141,630,512,103,167,26,0,28,277,121,11,5,101,8,12,63,13,0,9,0.326,0.438,0.541,0.979,0.427,163.2,6.29,75000,김현수1988-01-12,김현수1988-01-12,LF,11.225243392518447
1726,2015,LIONS,2B,나바로,1987-10-31,6.45,140,643,534,126,153,19,1,48,318,137,22,6,93,6,8,72,10,1,9,0.287,0.393,0.596,0.988,0.416,143.1,3.2,25000,나바로1987-10-31,나바로1987-10-31,2B,10.126631103850338
1727,2015,HEROS,RF,유한준,1981-07-01,5.87,139,598,520,103,188,42,1,23,301,116,3,3,67,2,2,71,13,1,8,0.362,0.431,0.579,1.009,0.44,157.6,4.14,11500,유한준1981-07-01,유한준1981-07-01,RF,9.350102314351341
1728,2015,BEARS,C,양의지,1987-06-05,5.65,132,513,442,70,144,27,0,20,231,93,5,4,39,24,3,64,7,2,6,0.326,0.405,0.523,0.928,0.408,149.1,3.31,20000,양의지1987-06-05,양의지1987-06-05,C,9.903487552536127
1729,2015,LIONS,3B,박석민,1985-06-22,5.38,135,559,448,90,144,25,0,26,247,116,3,0,83,19,0,97,13,1,8,0.321,0.441,0.551,0.992,0.437,156.8,5.77,37000,박석민1985-06-22,박석민1985-06-22,3B,10.51867319162636
1730,2015,GIANTS,C,강민호,1985-08-18,5.23,123,456,380,63,118,18,1,35,243,86,0,0,60,14,2,112,14,0,2,0.311,0.421,0.639,1.061,0.451,164.9,4.59,100000,강민호1985-08-18,강민호1985-08-18,C,11.512925464970229
1731,2015,DYNOS,RF,나성범,1989-10-03,5.14,144,622,564,112,184,34,5,28,312,135,23,4,32,15,1,127,9,3,8,0.326,0.373,0.553,0.926,0.4,136.1,2.61,30000,나성범1989-10-03,나성범1989-10-03,RF,10.308952660644293
1732,2015,EAGLES,CF,이용규,1985-08-26,4.96,124,585,493,94,168,15,7,4,209,42,28,10,68,9,5,45,4,11,4,0.341,0.427,0.424,0.851,0.386,119.6,2.61,70000,이용규1985-08-26,이용규1985-08-26,CF,11.156250521031495
1733,2015,HEROS,SS,김하성,1995-10-17,4.94,140,582,511,89,148,35,5,19,250,73,22,4,56,5,2,115,10,4,6,0.29,0.362,0.489,0.851,0.372,112.9,0.99,16000,김하성1995-10-17,김하성1995-10-17,SS,9.680344001221918
1734,2015,EAGLES,2B,정근우,1982-10-02,4.91,126,552,468,99,148,30,2,12,218,66,21,6,61,8,1,66,14,13,2,0.316,0.403,0.466,0.868,0.384,119.2,4.05,70000,정근우1982-10-02,정근우1982-10-02,2B,11.156250521031495
1735,2015,WIZ,2B,박경수,1984-03-31,4.57,137,537,440,75,125,30,1,22,223,73,6,4,74,13,1,115,8,6,4,0.284,0.399,0.507,0.906,0.397,131.0,1.12,23000,박경수1984-03-31,박경수1984-03-31,2B,10.043249494911286
1736,2015,TWINS,SS,오지환,1990-03-12,4.44,138,566,497,76,138,41,4,11,220,56,25,10,59,4,1,121,2,3,3,0.278,0.357,0.443,0.8,0.357,110.3,2.4,25000,오지환1990-03-12,오지환1990-03-12,SS,10.126631103850338
1737,2015,DYNOS,2B,박민우,1993-02-06,4.42,141,617,520,111,158,31,6,3,210,47,46,16,73,14,0,108,4,3,7,0.304,0.399,0.404,0.803,0.371,116.8,1.48,19000,박민우1993-02-06,박민우1993-02-06,2B,9.852194258148577
1738,2015,EAGLES,1B,김태균,1982-05-29,4.17,133,524,408,61,129,28,0,21,220,104,3,1,98,12,12,80,19,1,5,0.316,0.457,0.539,0.996,0.436,153.7,5.83,160000,김태균1982-05-29,김태균1982-05-29,1B,11.982929094215963
1739,2015,LIONS,LF,최형우,1983-12-16,4.13,144,637,547,94,174,33,1,33,308,123,2,5,73,9,7,101,13,0,8,0.318,0.402,0.563,0.965,0.416,143.3,3.48,70000,최형우1983-12-16,최형우1983-12-16,LF,11.156250521031495
1740,2015,GIANTS,3B,황재균,1987-07-28,4.01,144,596,534,95,155,41,2,26,278,97,11,10,48,4,1,122,14,4,6,0.29,0.35,0.521,0.87,0.375,115.4,1.43,50000,황재균1987-07-28,황재균1987-07-28,3B,10.819778284410283
1741,2015,TWINS,LF,박용택,1979-04-21,3.85,128,533,487,66,159,28,2,18,245,83,11,4,34,4,1,73,12,1,7,0.326,0.37,0.503,0.873,0.384,131.3,1.35,80000,박용택1979-04-21,박용택1979-04-21,DH,11.289781913656018
1742,2015,GIANTS,RF,손아섭,1988-03-18,3.8,116,517,445,86,141,28,1,13,210,54,11,6,68,1,3,96,6,0,3,0.317,0.406,0.472,0.878,0.395,131.1,1.87,60000,손아섭1988-03-18,손아섭1988-03-18,RF,11.002099841204238
1743,2015,BEARS,SS,김재호,1985-03-21,3.64,133,488,410,63,126,24,3,3,165,50,7,2,54,3,0,42,18,14,7,0.307,0.386,0.402,0.789,0.354,105.3,-0.4,41000,김재호1985-03-21,김재호1985-03-21,SS,10.621327345686446
1744,2015,LIONS,CF,박해민,1990-02-24,3.52,144,608,525,96,154,22,7,0,190,47,60,8,56,2,1,126,8,23,2,0.293,0.362,0.362,0.724,0.326,85.2,1.65,15000,박해민1990-02-24,박해민1990-02-24,CF,9.615805480084347
1745,2015,GIANTS,2B,정훈,1987-07-18,3.41,135,562,486,85,146,27,2,9,204,62,16,6,52,14,2,102,14,7,3,0.3,0.382,0.42,0.802,0.363,110.1,-0.65,21000,정훈1987-07-18,정훈1987-07-18,2B,9.95227771670556
1746,2015,TIGERS,3B,이범호,1981-11-25,3.34,138,514,437,60,118,25,0,28,227,79,3,4,57,16,1,91,16,0,4,0.27,0.372,0.519,0.891,0.389,125.2,2.74,65000,이범호1981-11-25,이범호1981-11-25,3B,11.082142548877775
1747,2015,WYVERNS,3B,최정,1987-02-28,3.23,81,330,275,43,81,17,0,17,149,58,5,2,46,5,2,78,6,1,3,0.295,0.401,0.542,0.943,0.41,143.2,1.39,100000,최정1987-02-28,최정1987-02-28,3B,11.512925464970229
1748,2015,LIONS,DH,이승엽,1976-08-18,3.14,122,522,470,87,156,28,1,26,264,90,2,1,40,6,2,71,10,0,6,0.332,0.387,0.562,0.949,0.412,140.4,2.52,100000,이승엽1976-08-18,이승엽1976-08-18,DH,11.512925464970229
1749,2015,GIANTS,DH,최준석,1983-02-15,3.04,144,618,507,78,155,18,1,31,268,109,0,0,108,1,4,134,17,1,1,0.306,0.428,0.529,0.957,0.422,148.0,4.56,40000,최준석1983-02-15,최준석1983-02-15,DH,10.596634733096073
1750,2015,BEARS,3B,허경민,1990-08-26,2.88,117,453,404,64,128,20,2,1,155,41,8,3,31,7,0,42,11,8,3,0.317,0.373,0.384,0.757,0.346,98.9,-0.08,20000,허경민1990-08-26,허경민1990-08-26,3B,9.903487552536127
1751,2015,LIONS,SS,김상수,1990-03-23,2.78,132,518,449,67,125,30,4,8,187,63,26,5,43,6,0,56,9,13,7,0.278,0.345,0.416,0.761,0.335,89.9,1.24,31000,김상수1990-03-23,김상수1990-03-23,SS,10.341742483467284
1752,2015,EAGLES,RF,김경언,1982-12-07,2.76,107,437,377,58,127,21,1,16,198,78,1,3,50,2,3,89,9,5,3,0.337,0.414,0.525,0.94,0.411,136.4,4.94,20000,김경언1982-12-07,김경언1982-12-07,RF,9.903487552536127
1753,2015,BEARS,RF,민병헌,1987-03-10,2.62,129,561,491,80,149,20,2,12,209,75,7,3,50,8,0,74,15,6,6,0.303,0.373,0.426,0.799,0.36,112.3,3.13,35000,민병헌1987-03-10,민병헌1987-03-10,RF,10.46310334047155
1754,2015,TIGERS,DH,김주찬,1981-03-25,2.57,98,377,333,66,109,23,2,18,190,62,8,2,23,12,3,58,10,1,8,0.327,0.383,0.571,0.954,0.408,137.3,1.7,50000,김주찬1981-03-25,김주찬1981-03-25,1B,10.819778284410283
1755,2015,TWINS,DH,정의윤,1986-07-25,2.46,91,297,259,38,83,14,0,14,139,51,5,0,26,9,0,46,6,0,3,0.32,0.397,0.537,0.934,0.411,145.6,1.86,12000,정의윤1986-07-25,정의윤1986-07-25,LF,9.392661928770137
1756,2015,HEROS,CF,이택근,1980-07-10,2.46,105,401,347,61,113,16,1,10,161,44,11,6,44,3,4,53,8,3,4,0.326,0.402,0.464,0.866,0.386,122.6,1.67,50000,이택근1980-07-10,이택근1980-07-10,CF,10.819778284410283
1757,2015,TIGERS,1B,필,1984-09-09,2.44,143,591,536,81,174,35,1,22,277,101,14,10,43,3,6,74,12,0,9,0.325,0.372,0.517,0.889,0.387,123.8,5.91,90000,필1984-09-09,필1984-09-09,1B,11.407564949312402
1758,2015,HEROS,3B,김민성,1988-12-17,2.44,118,489,445,60,135,24,0,16,207,71,1,1,31,8,1,62,15,2,3,0.303,0.357,0.465,0.823,0.365,108.2,-0.83,22000,김민성1988-12-17,김민성1988-12-17,3B,9.998797732340453
1759,2015,WYVERNS,LF,이명기,1987-12-26,2.41,137,582,521,88,164,30,2,3,207,35,22,10,35,11,0,86,7,11,4,0.315,0.368,0.397,0.765,0.347,102.3,0.62,18000,이명기1987-12-26,이명기1987-12-26,LF,9.798127036878302
1760,2015,EAGLES,LF,최진행,1985-08-17,2.38,109,410,333,55,97,17,0,18,168,64,0,3,65,4,6,101,9,5,3,0.291,0.41,0.505,0.914,0.397,128.2,2.06,18500,최진행1985-08-17,최진행1985-08-17,LF,9.825526011066415
1761,2015,BEARS,CF,정수빈,1990-10-07,2.29,128,570,491,79,145,27,7,2,192,59,15,9,43,11,1,70,9,19,6,0.295,0.361,0.391,0.752,0.334,91.2,0.55,28000,정수빈1990-10-07,정수빈1990-10-07,CF,10.239959789157341
1762,2015,HEROS,RF,스나이더,1982-05-25,2.26,113,487,431,88,121,26,1,26,227,71,4,2,37,11,0,135,2,3,5,0.281,0.349,0.527,0.876,0.377,115.3,1.29,15000,스나이더1982-05-25,스나이더1982-05-25,RF,9.615805480084347
1763,2015,WIZ,CF,이대형,1983-07-19,2.18,140,616,546,86,165,23,3,0,194,37,44,14,53,6,0,92,5,10,1,0.302,0.37,0.355,0.725,0.337,88.9,1.54,30000,이대형1983-07-19,이대형1983-07-19,CF,10.308952660644293
1764,2015,WYVERNS,SS,김성현,1987-03-09,2.15,129,449,397,49,118,20,0,8,162,48,1,4,31,7,0,42,14,12,2,0.297,0.357,0.408,0.765,0.341,97.3,0.15,18000,김성현1987-03-09,김성현1987-03-09,2B,9.798127036878302
1765,2015,BEARS,2B,오재원,1985-02-09,2.08,120,474,411,60,115,20,2,11,172,59,31,8,47,4,1,94,9,7,4,0.28,0.356,0.418,0.775,0.345,102.6,0.82,40000,오재원1985-02-09,오재원1985-02-09,2B,10.596634733096073
1766,2015,LIONS,1B,채태인,1982-10-11,1.99,104,373,333,35,116,19,0,8,159,49,0,2,33,3,3,92,10,0,4,0.348,0.408,0.477,0.885,0.397,131.9,1.39,21000,채태인1982-10-11,채태인1982-10-11,1B,9.95227771670556
1767,2015,LIONS,RF,박한이,1979-01-28,1.93,94,429,367,62,110,17,4,11,168,52,6,6,53,1,0,63,11,7,1,0.3,0.389,0.458,0.846,0.377,118.2,0.65,45000,박한이1979-01-28,박한이1979-01-28,RF,10.714417768752456
1768,2015,DYNOS,CF,이종욱,1980-06-18,1.92,125,504,440,63,118,25,2,5,162,52,17,4,54,3,5,78,5,4,3,0.268,0.35,0.368,0.718,0.327,86.5,0.94,50000,이종욱1980-06-18,이종욱1980-06-18,CF,10.819778284410283
1769,2015,GIANTS,C,장성우,1990-01-17,1.89,133,491,433,55,123,20,1,13,184,77,1,2,46,0,1,85,12,3,9,0.284,0.346,0.425,0.771,0.343,94.9,2.06,5500,장성우1990-01-17,장성우1990-01-17,C,8.612503371220562
1770,2015,DYNOS,DH,이호준,1976-02-08,1.87,131,518,449,48,132,25,0,24,229,110,0,2,61,3,7,102,16,3,2,0.294,0.381,0.51,0.891,0.386,125.7,3.65,75000,이호준1976-02-08,이호준1976-02-08,DH,11.225243392518447
1771,2015,WIZ,1B,김상현,1980-11-12,1.85,134,539,475,71,133,20,0,27,234,88,4,5,50,8,4,115,21,0,6,0.28,0.354,0.493,0.847,0.369,113.2,0.54,20000,김상현1980-11-12,김상현1980-11-12,3B,9.903487552536127
1772,2015,BEARS,1B,오재일,1986-10-29,1.84,66,213,180,33,52,11,1,14,107,36,0,0,28,2,2,49,5,1,2,0.289,0.387,0.594,0.981,0.414,158.4,1.11,9500,오재일1986-10-29,오재일1986-10-29,1B,9.159047077588632
1773,2015,DYNOS,LF,김종호,1984-05-31,1.84,133,486,424,90,125,16,7,4,167,36,41,10,44,4,0,65,11,10,3,0.295,0.364,0.394,0.758,0.342,97.8,0.7,17500,김종호1984-05-31,김종호1984-05-31,LF,9.769956159911606
1774,2015,WYVERNS,1B,박정권,1981-07-21,1.79,124,494,438,66,123,23,0,21,209,70,3,3,46,4,1,119,9,4,2,0.281,0.353,0.477,0.83,0.364,113.0,-0.4,40000,박정권1981-07-21,박정권1981-07-21,1B,10.596634733096073
1775,2015,TWINS,LF,이병규,1983-10-09,1.69,70,277,230,42,56,9,1,12,103,35,2,1,43,3,2,83,4,1,0,0.243,0.37,0.448,0.817,0.365,119.0,0.44,26000,이병규1983-10-09,이병규1983-10-09,LF,10.165851817003619
1776,2015,TWINS,1B,정성훈,1980-06-27,1.68,117,440,363,47,103,16,1,9,148,45,9,4,54,13,5,65,9,6,4,0.284,0.392,0.408,0.799,0.361,113.0,1.78,50000,정성훈1980-06-27,정성훈1980-06-27,3B,10.819778284410283
1777,2015,WYVERNS,C,이재원,1988-02-24,1.68,140,559,489,58,138,18,1,17,209,100,1,3,54,11,5,85,22,0,5,0.282,0.363,0.427,0.791,0.355,106.7,1.41,28000,이재원1988-02-24,이재원1988-02-24,C,10.239959789157341
1778,2015,WYVERNS,C,정상호,1982-12-24,1.51,113,324,279,34,71,11,1,12,120,49,1,2,22,15,0,80,2,8,0,0.254,0.342,0.43,0.772,0.34,97.1,0.53,15500,정상호1982-12-24,정상호1982-12-24,C,9.648595302907339
1779,2015,HEROS,2B,서건창,1989-08-22,1.51,85,368,312,52,93,24,4,3,134,37,9,2,42,1,0,24,7,11,2,0.298,0.381,0.429,0.81,0.359,105.8,2.35,26000,서건창1989-08-22,서건창1989-08-22,2B,10.165851817003619
1780,2015,HEROS,C,박동원,1990-04-07,1.48,127,443,379,47,101,12,1,14,157,61,0,0,37,9,0,93,4,10,8,0.266,0.34,0.414,0.754,0.332,86.6,0.86,14000,박동원1990-04-07,박동원1990-04-07,C,9.546812608597396
1781,2015,BEARS,RF,박건우,1990-09-08,1.47,70,175,158,31,54,12,0,5,81,26,2,1,12,3,0,29,2,2,0,0.342,0.399,0.513,0.912,0.403,143.3,0.97,7000,박건우1990-09-08,박건우1990-09-08,RF,8.85366542803745
1782,2015,TIGERS,RF,신종길,1983-12-31,1.46,99,348,313,56,82,13,4,5,118,28,19,5,25,6,0,80,3,4,0,0.262,0.329,0.377,0.706,0.32,78.4,1.93,12000,신종길1983-12-31,신종길1983-12-31,RF,9.392661928770137
